"Activity Date","Process Date","Settle Date","Instrument","Description","Trans Code","Quantity","Price","Amount"
"6/2/2023","6/2/2023","6/6/2023","VZ","Verizon
CUSIP: 92343V104","Buy","100","$33.92","($3,392.00)"
"6/1/2023","6/1/2023","6/2/2023","QCOM","QCOM 6/2/2023 Put $106.00","BTC","1","$0.02","($2.00)"
"5/31/2023","5/31/2023","6/1/2023","GM","GM 6/2/2023 Put $31.50","STO","3","$0.28","$83.98"
"5/31/2023","5/31/2023","6/1/2023","GM","GM 6/2/2023 Put $31.50","STO","2","$0.27","$53.98"
"5/30/2023","5/30/2023","5/31/2023","GOOGL","GOOGL 6/2/2023 Put $124.00","STO","1","$1.45","$144.98"
"5/30/2023","5/30/2023","6/1/2023","BA","Boeing
CUSIP: 097023105","Buy","0.000048","$204.09","($0.01)"
"5/30/2023","5/30/2023","6/1/2023","BA","Boeing
CUSIP: 097023105","Buy","0.078418","$204.09","($16.00)"
"5/30/2023","5/30/2023","5/30/2023","","Transfer from Brokerage to Spending","XENT","","","($100.00)"
"5/30/2023","5/30/2023","5/30/2023","","Roundup Match - Transfer from Spending RH Firm to Brokerage","XENT_RWM","","","$2.67"
"5/30/2023","5/30/2023","5/30/2023","","Roundup - Transfer from Spending to Brokerage","XENT_RWR","","","$13.34"
"5/26/2023","5/26/2023","5/30/2023","AAPL","AAPL 5/26/2023 Put $172.50","BTC","2","$0.02","($4.00)"
"5/26/2023","5/26/2023","5/30/2023","MU","MU 6/30/2023 Put $70.00","BTC","1","$2.43","($243.00)"
"5/26/2023","5/26/2023","5/30/2023","MU","MU 6/16/2023 Put $74.00","STO","1","$2.88","$287.98"
"5/26/2023","5/26/2023","5/30/2023","SU","SU 6/2/2023 Put $27.50","STO","2","$0.23","$45.98"
"5/26/2023","5/26/2023","5/30/2023","SU","SU 6/2/2023 Put $27.50","STO","3","$0.23","$68.98"
"5/25/2023","5/25/2023","5/26/2023","MU","MU 6/30/2023 Put $70.00","STO","1","$3.86","$385.98"
"5/25/2023","5/25/2023","5/26/2023","MU","MU 9/15/2023 Put $65.00","BTC","1","$3.85","($385.00)"
"5/25/2023","5/25/2023","5/30/2023","VZ","Verizon
CUSIP: 92343V104","Buy","100","$35.09","($3,509.00)"
"5/25/2023","5/25/2023","5/26/2023","QCOM","QCOM 6/2/2023 Put $106.00","STO","1","$5.00","$499.98"
"5/25/2023","5/25/2023","5/26/2023","QCOM","QCOM 5/26/2023 Put $106.00","BTC","1","$3.90","($390.00)"
"5/23/2023","5/23/2023","5/24/2023","AAPL","AAPL 5/26/2023 Put $172.50","STO","2","$1.13","$225.98"
"5/23/2023","5/23/2023","5/25/2023","BA","Boeing
CUSIP: 097023105","Buy","0.061638","$204.58","($12.61)"
"5/22/2023","5/22/2023","5/23/2023","SKLZ","SKLZ 6/16/2023 Put $0.50","STO","1","$0.03","$2.98"
"5/22/2023","5/22/2023","5/22/2023","","Roundup Match - Transfer from Spending RH Firm to Brokerage","XENT_RWM","","","$2.10"
"5/22/2023","5/22/2023","5/22/2023","","Roundup - Transfer from Spending to Brokerage","XENT_RWR","","","$10.51"
"5/22/2023","5/22/2023","5/23/2023","VZ","VZ 10/20/2023 Call $42.00","BTC","1","$0.21","($21.00)"
"5/22/2023","5/22/2023","5/22/2023","","Gold Fee","GOLD","","","($5.00)"
"5/22/2023","5/22/2023","5/22/2023","","Backup Coverage Transfer - Transfer from Brokerage to Spending","XENT","","","($2.22)"
"5/19/2023","5/19/2023","5/22/2023","AMD","Option Expiration for AMD 5/19/2023 Put $102.00","OEXP","1","",""
"5/19/2023","5/19/2023","5/22/2023","SKLZ","Option Expiration for SKLZ 5/19/2023 Call $1.00","OEXP","1","",""
"5/19/2023","5/19/2023","5/22/2023","AAPL","Option Expiration for AAPL 5/19/2023 Put $170.00","OEXP","1","",""
"5/19/2023","5/19/2023","5/22/2023","AMZN","AMZN 5/19/2023 Call $107.00","OASGN","2","",""
"5/19/2023","5/19/2023","5/23/2023","AMZN","Amazon
CUSIP: 023135106
2 AMZN Options Assigned","Sell","200","$107.00","$21,399.79"
"5/19/2023","5/19/2023","5/22/2023","BTBT","BTBT 5/19/2023 Call $1.00","OASGN","1","",""
"5/19/2023","5/19/2023","5/23/2023","BTBT","Bit Digital
CUSIP: G1144A105
1 BTBT Option Assigned","Sell","100","$1.00","$99.99"
"5/19/2023","5/19/2023","5/22/2023","SKLZ","Option Expiration for SKLZ 5/19/2023 Put $0.50","OEXP","1","",""
"5/19/2023","5/19/2023","5/22/2023","VZ","VZ 5/19/2023 Put $36.50","OASGN","1","",""
"5/19/2023","5/19/2023","5/23/2023","VZ","Verizon
CUSIP: 92343V104
1 VZ Option Assigned","Buy","100","$36.50","($3,650.00)"
"5/19/2023","5/19/2023","5/22/2023","QCOM","QCOM 5/19/2023 Put $106.00","BTC","1","$0.25","($25.00)"
"5/19/2023","5/19/2023","5/22/2023","QCOM","QCOM 5/26/2023 Put $106.00","STO","1","$1.60","$159.98"
"5/17/2023","5/17/2023","5/18/2023","MU","MU 10/20/2023 Put $62.50","BTC","1","$5.05","($505.00)"
"5/17/2023","5/17/2023","5/18/2023","MU","MU 9/15/2023 Put $65.00","STO","1","$5.34","$533.98"
"5/17/2023","5/17/2023","5/19/2023","BA","Boeing
CUSIP: 097023105","Sell","1","$206.07","$206.07"
"5/16/2023","5/16/2023","5/17/2023","VZ","VZ 5/19/2023 Put $36.50","STO","1","$0.29","$28.98"
"5/16/2023","5/16/2023","5/17/2023","AAPL","AAPL 5/19/2023 Put $170.00","STO","1","$0.51","$50.98"
"5/16/2023","5/16/2023","5/18/2023","BA","Boeing
CUSIP: 097023105","Buy","0.073332","$201.82","($14.80)"
"5/15/2023","5/15/2023","5/15/2023","","Transfer from Brokerage to Spending","XENT","","","($100.00)"
"5/15/2023","5/15/2023","5/15/2023","","Roundup Match - Transfer from Spending RH Firm to Brokerage","XENT_RWM","","","$4.23"
"5/15/2023","5/15/2023","5/15/2023","","Roundup - Transfer from Spending to Brokerage","XENT_RWR","","","$10.57"
"5/15/2023","5/15/2023","5/15/2023","","Backup Coverage Transfer - Transfer from Brokerage to Spending","XENT","","","($16.62)"
"5/15/2023","5/15/2023","5/15/2023","","Backup Coverage Transfer - Transfer from Brokerage to Spending","XENT","","","($15.19)"
"5/15/2023","5/15/2023","5/15/2023","","Transfer from Brokerage to Spending","XENT","","","($200.00)"
"5/15/2023","5/15/2023","5/15/2023","","Backup Coverage Transfer - Transfer from Brokerage to Spending","XENT","","","($16.65)"
"5/12/2023","5/12/2023","5/15/2023","MU","MU 10/20/2023 Put $62.50","STO","1","$6.85","$684.98"
"5/12/2023","5/12/2023","5/15/2023","MU","MU 7/21/2023 Put $65.00","BTC","1","$6.45","($645.00)"
"5/12/2023","5/12/2023","5/15/2023","QCOM","QCOM 5/12/2023 Put $106.00","BTC","1","$2.72","($272.00)"
"5/12/2023","5/12/2023","5/15/2023","QCOM","QCOM 5/19/2023 Put $106.00","STO","1","$3.17","$316.98"
"5/11/2023","5/11/2023","5/12/2023","AMZN","AMZN 5/19/2023 Call $107.00","STO","1","$6.61","$660.98"
"5/11/2023","5/11/2023","5/12/2023","AMZN","AMZN 5/19/2023 Call $107.00","STO","1","$6.60","$659.98"
"5/11/2023","5/11/2023","5/12/2023","AMZN","AMZN 5/12/2023 Call $107.00","BTC","1","$6.21","($621.00)"
"5/11/2023","5/11/2023","5/12/2023","AMZN","AMZN 5/12/2023 Call $107.00","BTC","1","$6.20","($620.00)"
"5/11/2023","5/11/2023","5/11/2023","","Transfer from Brokerage to Spending","XENT","","","($200.00)"
"5/9/2023","5/9/2023","5/11/2023","BA","Boeing
CUSIP: 097023105","Buy","0.058425","$201.11","($11.75)"
"5/8/2023","5/8/2023","5/9/2023","LDOS","LDOS 5/19/2023 Put $85.00","OASGN","1","",""
"5/8/2023","5/8/2023","5/10/2023","LDOS","Leidos
CUSIP: 525327102
1 LDOS Option Assigned","Buy","100","$85.00","($8,500.00)"
"5/8/2023","5/8/2023","5/8/2023","","Roundup Match - Transfer from Spending RH Firm to Brokerage","XENT_RWM","","","$2.35"
"5/8/2023","5/8/2023","5/8/2023","","Roundup - Transfer from Spending to Brokerage","XENT_RWR","","","$9.40"
"5/5/2023","5/5/2023","5/8/2023","AAPL","Option Expiration for AAPL 5/5/2023 Put $167.50","OEXP","1","",""
"5/5/2023","5/5/2023","5/8/2023","VZ","Option Expiration for VZ 5/5/2023 Put $37.00","OEXP","1","",""
"5/5/2023","5/5/2023","5/8/2023","AMZN","AMZN 5/5/2023 Call $107.00","BTC","2","$0.01","($2.00)"
"5/5/2023","5/5/2023","5/8/2023","AMZN","AMZN 5/12/2023 Call $107.00","STO","2","$1.01","$201.98"
"5/5/2023","5/5/2023","5/8/2023","QCOM","QCOM 5/12/2023 Put $106.00","STO","1","$1.21","$120.98"
"5/5/2023","5/5/2023","5/8/2023","GOOGL","GOOGL 5/5/2023 Put $103.00","BTC","1","$0.04","($4.00)"
"5/4/2023","5/4/2023","5/5/2023","VZ","VZ 5/5/2023 Put $37.00","STO","1","$0.09","$8.98"
"5/4/2023","5/4/2023","5/5/2023","AMD","AMD 10/20/2023 Put $95.00","BTC","1","$13.97","($1,397.00)"
"5/4/2023","5/4/2023","5/5/2023","AMD","AMD 5/19/2023 Put $102.00","STO","1","$14.75","$1,474.97"
"5/4/2023","5/4/2023","5/5/2023","AMZN","AMZN 5/5/2023 Call $107.00","STO","1","$0.12","$11.98"
"5/4/2023","5/4/2023","5/5/2023","AMZN","AMZN 5/5/2023 Call $107.00","STO","1","$0.12","$11.98"
"5/3/2023","5/3/2023","5/4/2023","AMD","AMD 5/26/2023 Put $98.00","BTC","1","$15.90","($1,590.00)"
"5/3/2023","5/3/2023","5/4/2023","AMD","AMD 10/20/2023 Put $95.00","STO","1","$16.47","$1,646.97"
"5/3/2023","5/3/2023","5/4/2023","AAPL","AAPL 5/5/2023 Put $167.50","STO","1","$2.17","$216.98"
"5/3/2023","5/3/2023","5/4/2023","AAPL","AAPL 5/12/2023 Put $165.00","BTC","1","$2.06","($206.00)"
"5/3/2023","5/3/2023","5/4/2023","AMD","AMD 5/26/2023 Put $98.00","STO","1","$14.87","$1,486.97"
"5/3/2023","5/3/2023","5/4/2023","AMD","AMD 5/19/2023 Put $98.00","BTC","1","$14.82","($1,482.00)"
"5/2/2023","5/2/2023","5/3/2023","LDOS","LDOS 5/19/2023 Put $85.00","STO","1","$5.00","$499.98"
"5/2/2023","5/2/2023","5/3/2023","GOOGL","GOOGL 5/5/2023 Put $103.00","STO","1","$0.87","$86.98"
"5/2/2023","5/2/2023","5/4/2023","BA","Boeing
CUSIP: 097023105","Buy","0.000098","$203.00","($0.02)"
"5/2/2023","5/2/2023","5/4/2023","BA","Boeing
CUSIP: 097023105","Buy","0.089177","$203.00","($18.10)"
"5/1/2023","5/1/2023","5/1/2023","VZ","Cash Div: R/D 2023-04-10 P/D 2023-05-01 - 100 shares at 0.6525","CDIV","","","$65.25"
"5/1/2023","5/1/2023","5/1/2023","","Roundup Match - Transfer from Spending RH Firm to Brokerage","XENT_RWM","","","$7.46"
"5/1/2023","5/1/2023","5/1/2023","","Roundup - Transfer from Spending to Brokerage","XENT_RWR","","","$10.66"
"4/28/2023","4/28/2023","5/1/2023","RIVN","Option Expiration for RIVN 4/28/2023 Put $12.00","OEXP","1","",""
"4/28/2023","4/28/2023","5/1/2023","NVDA","Option Expiration for NVDA 4/28/2023 Put $267.50","OEXP","1","",""
"4/28/2023","4/28/2023","5/1/2023","AMZN","AMZN 4/28/2023 Put $107.00","OASGN","2","",""
"4/28/2023","4/28/2023","5/2/2023","AMZN","Amazon
CUSIP: 023135106
2 AMZN Options Assigned","Buy","200","$107.00","($21,400.00)"
"4/28/2023","4/28/2023","5/1/2023","AMD","AMD 5/19/2023 Put $98.00","STO","1","$9.57","$956.98"
"4/28/2023","4/28/2023","5/1/2023","AMD","AMD 5/12/2023 Put $98.00","BTC","1","$9.37","($937.00)"
"4/26/2023","4/26/2023","4/27/2023","AAPL","AAPL 5/12/2023 Put $165.00","STO","1","$5.01","$500.98"
"4/26/2023","4/26/2023","4/27/2023","AAPL","AAPL 4/28/2023 Put $167.50","BTC","1","$4.11","($411.00)"
"4/25/2023","4/25/2023","4/27/2023","BA","Boeing
CUSIP: 097023105","Buy","0.000195","$204.23","($0.04)"
"4/25/2023","4/25/2023","4/27/2023","BA","Boeing
CUSIP: 097023105","Buy","0.043713","$204.23","($8.93)"
"4/24/2023","4/24/2023","4/24/2023","","Roundup Match - Transfer from Spending RH Firm to Brokerage","XENT_RWM","","","$2.56"
"4/24/2023","4/24/2023","4/24/2023","","Roundup - Transfer from Spending to Brokerage","XENT_RWR","","","$6.41"
"4/21/2023","4/21/2023","4/24/2023","RIVN","RIVN 4/21/2023 Put $12.50","BTC","1","$0.36","($36.00)"
"4/21/2023","4/21/2023","4/24/2023","RIVN","RIVN 4/28/2023 Put $12.00","STO","1","$0.38","$37.98"
"4/21/2023","4/21/2023","4/24/2023","NVDA","NVDA 4/28/2023 Put $267.50","STO","1","$4.50","$449.98"
"4/21/2023","4/21/2023","4/24/2023","NVDA","NVDA 4/21/2023 Put $270.00","BTC","1","$1.45","($145.00)"
"4/21/2023","4/21/2023","4/24/2023","AAPL","AAPL 4/28/2023 Put $167.50","STO","1","$3.40","$339.98"
"4/21/2023","4/21/2023","4/24/2023","AAPL","AAPL 4/21/2023 Put $167.50","BTC","1","$2.70","($270.00)"
"4/20/2023","4/20/2023","4/20/2023","","Gold Fee","GOLD","","","($5.00)"
"4/19/2023","4/19/2023","4/20/2023","RIVN","RIVN 4/21/2023 Put $12.50","STO","1","$0.22","$21.98"
"4/18/2023","4/18/2023","4/20/2023","BA","Boeing
CUSIP: 097023105","Buy","0.041291","$205.61","($8.49)"
"4/17/2023","4/17/2023","4/17/2023","","Roundup Match - Transfer from Spending RH Firm to Brokerage","XENT_RWM","","","$1.70"
"4/17/2023","4/17/2023","4/17/2023","","Roundup - Transfer from Spending to Brokerage","XENT_RWR","","","$6.79"
"4/17/2023","4/17/2023","4/18/2023","AMD","AMD 5/12/2023 Put $98.00","STO","1","$10.10","$1,009.98"
"4/17/2023","4/17/2023","4/18/2023","AMD","AMD 4/21/2023 Put $99.00","BTC","1","$9.80","($980.00)"
"4/14/2023","4/14/2023","4/14/2023","","Transfer from Brokerage to Spending","XENT","","","($200.00)"
"4/14/2023","4/14/2023","4/14/2023","","Transfer from Brokerage to Spending","XENT","","","($100.00)"
"4/13/2023","4/13/2023","4/14/2023","NVDA","NVDA 4/21/2023 Put $270.00","STO","1","$8.26","$825.98"
"4/13/2023","4/13/2023","4/14/2023","NVDA","NVDA 4/14/2023 Put $272.50","BTC","1","$7.26","($726.00)"
"4/12/2023","4/12/2023","4/13/2023","AAPL","AAPL 4/14/2023 Put $167.50","BTC","1","$6.73","($673.00)"
"4/12/2023","4/12/2023","4/13/2023","AAPL","AAPL 4/21/2023 Put $167.50","STO","1","$6.84","$683.98"
"4/11/2023","4/11/2023","4/13/2023","BA","Boeing
CUSIP: 097023105","Buy","0.053026","$213.29","($11.31)"
"4/10/2023","4/10/2023","4/10/2023","","Roundup Match - Transfer from Spending RH Firm to Brokerage","XENT_RWM","","","$2.26"
"4/10/2023","4/10/2023","4/10/2023","","Roundup - Transfer from Spending to Brokerage","XENT_RWR","","","$9.05"
"4/5/2023","4/5/2023","4/6/2023","NVDA","NVDA 4/6/2023 Put $275.00","BTC","1","$10.51","($1,051.00)"
"4/5/2023","4/5/2023","4/6/2023","NVDA","NVDA 4/14/2023 Put $272.50","STO","1","$11.31","$1,130.98"
"4/5/2023","4/5/2023","4/6/2023","AAPL","AAPL 4/6/2023 Put $167.50","BTC","1","$4.09","($409.00)"
"4/5/2023","4/5/2023","4/6/2023","AAPL","AAPL 4/14/2023 Put $167.50","STO","1","$4.69","$468.98"
"4/5/2023","4/5/2023","4/6/2023","AAPL","AAPL 4/6/2023 Put $167.50","STO","1","$4.15","$414.98"
"4/5/2023","4/5/2023","4/5/2023","","ACH Deposit","ACH","","","$6,000.00"
"4/5/2023","4/5/2023","4/6/2023","AMD","AMD 4/6/2023 Put $100.00","BTC","1","$6.40","($640.00)"
"4/5/2023","4/5/2023","4/6/2023","AMD","AMD 4/21/2023 Put $99.00","STO","1","$6.60","$659.98"
"4/5/2023","4/5/2023","4/6/2023","MU","MU 4/14/2023 Put $66.00","BTC","1","$9.67","($967.00)"
"4/5/2023","4/5/2023","4/6/2023","MU","MU 7/21/2023 Put $65.00","STO","1","$9.87","$986.98"
"4/4/2023","4/4/2023","4/6/2023","BA","Boeing
CUSIP: 097023105","Buy","0.000141","$212.00","($0.03)"
"4/4/2023","4/4/2023","4/6/2023","BA","Boeing
CUSIP: 097023105","Buy","0.080617","$212.00","($17.09)"
"4/3/2023","4/3/2023","4/3/2023","","Roundup Match - Transfer from Spending RH Firm to Brokerage","XENT_RWM","","","$8.11"
"4/3/2023","4/3/2023","4/4/2023","NVDA","NVDA 4/6/2023 Put $275.00","STO","1","$4.00","$399.98"
"4/3/2023","4/3/2023","4/4/2023","MU","MU 4/14/2023 Put $66.00","STO","1","$7.29","$728.98"
"4/3/2023","4/3/2023","4/4/2023","MU","MU 4/6/2023 Put $66.00","BTC","1","$7.26","($726.00)"
"4/3/2023","4/3/2023","4/3/2023","","Roundup - Transfer from Spending to Brokerage","XENT_RWR","","","$9.01"
"4/3/2023","4/3/2023","4/4/2023","VZ","VZ 10/20/2023 Call $42.00","STO","1","$1.01","$100.98"
"4/3/2023","4/3/2023","4/4/2023","VZ","VZ 4/28/2023 Call $39.00","BTC","1","$0.89","($89.00)"
"3/31/2023","3/31/2023","4/3/2023","META","META 3/31/2023 Put $205.00","BTC","1","$0.02","($2.00)"
"3/31/2023","3/31/2023","4/3/2023","AAPL","AAPL 3/31/2023 Put $157.50","BTC","1","$0.01","($1.00)"
"3/31/2023","3/31/2023","4/3/2023","AMD","AMD 4/6/2023 Put $100.00","STO","1","$3.78","$377.98"
"3/31/2023","3/31/2023","4/3/2023","AMD","AMD 3/31/2023 Put $100.00","BTC","1","$3.02","($302.00)"
"3/28/2023","3/28/2023","3/29/2023","META","META 3/31/2023 Put $205.00","STO","1","$7.15","$714.98"
"3/28/2023","3/28/2023","3/29/2023","AAPL","AAPL 3/31/2023 Put $157.50","STO","1","$1.60","$159.98"
"3/28/2023","3/28/2023","3/30/2023","BA","Boeing
CUSIP: 097023105","Buy","0.109052","$200.82","($21.90)"
"3/27/2023","3/27/2023","3/28/2023","VZ","VZ 4/28/2023 Call $39.00","STO","1","$0.50","$49.98"
"3/27/2023","3/27/2023","3/28/2023","VZ","VZ 3/31/2023 Call $38.00","BTC","1","$0.46","($46.00)"
"3/27/2023","3/27/2023","3/27/2023","","Roundup Match - Transfer from Spending RH Firm to Brokerage","XENT_RWM","","","$10.00"
"3/27/2023","3/27/2023","3/27/2023","","Roundup - Transfer from Spending to Brokerage","XENT_RWR","","","$11.90"
"3/27/2023","3/27/2023","3/28/2023","AMD","AMD 3/31/2023 Put $100.00","STO","1","$4.00","$399.98"
"3/24/2023","3/24/2023","3/27/2023","AAPL","Option Expiration for AAPL 3/24/2023 Put $157.50","OEXP","1","",""
"3/24/2023","3/24/2023","3/27/2023","NVDA","Option Expiration for NVDA 3/24/2023 Put $265.00","OEXP","1","",""
"3/24/2023","3/24/2023","3/24/2023","","Transfer from Brokerage to Spending","XENT","","","($500.00)"
"3/23/2023","3/23/2023","3/24/2023","VZ","VZ 3/31/2023 Call $38.00","STO","1","$0.25","$24.98"
"3/23/2023","3/23/2023","3/24/2023","MU","MU 10/20/2023 Put $57.50","BTC","1","$5.53","($553.00)"
"3/23/2023","3/23/2023","3/24/2023","MU","MU 4/6/2023 Put $66.00","STO","1","$5.83","$582.98"
"3/23/2023","3/23/2023","3/24/2023","AMZN","AMZN 4/28/2023 Put $107.00","STO","1","$9.14","$913.98"
"3/23/2023","3/23/2023","3/24/2023","AMZN","AMZN 4/28/2023 Put $107.00","STO","1","$9.15","$914.98"
"3/23/2023","3/23/2023","3/24/2023","AMZN","AMZN 4/14/2023 Put $108.00","BTC","1","$8.46","($846.00)"
"3/23/2023","3/23/2023","3/24/2023","AMZN","AMZN 4/14/2023 Put $108.00","BTC","1","$8.46","($846.00)"
"3/23/2023","3/23/2023","3/23/2023","","Transfer from Brokerage to Spending","XENT","","","($500.00)"
"3/22/2023","3/22/2023","3/23/2023","AAPL","AAPL 3/24/2023 Put $157.50","STO","1","$0.85","$84.98"
"3/22/2023","3/22/2023","3/23/2023","NVDA","NVDA 3/24/2023 Put $265.00","STO","1","$1.57","$156.98"
"3/21/2023","3/21/2023","3/23/2023","BA","Boeing
CUSIP: 097023105","Buy","0.092756","$207.64","($19.26)"
"3/21/2023","3/21/2023","3/21/2023","","Gold Fee","GOLD","","","($5.00)"
"3/20/2023","3/20/2023","3/21/2023","AMZN","AMZN 8/18/2023 Put $100.00","BTC","1","$10.63","($1,063.00)"
"3/20/2023","3/20/2023","3/21/2023","AMZN","AMZN 4/14/2023 Put $108.00","STO","1","$11.25","$1,124.98"
"3/20/2023","3/20/2023","3/21/2023","AMZN","AMZN 4/14/2023 Put $108.00","STO","1","$11.23","$1,122.98"
"3/20/2023","3/20/2023","3/21/2023","AMZN","AMZN 8/18/2023 Put $100.00","BTC","1","$10.65","($1,065.00)"
"3/20/2023","3/20/2023","3/20/2023","","Roundup Match - Transfer from Spending RH Firm to Brokerage","XENT_RWM","","","$9.63"
"3/20/2023","3/20/2023","3/20/2023","","Roundup - Transfer from Spending to Brokerage","XENT_RWR","","","$9.63"
"3/17/2023","3/17/2023","3/20/2023","VZ","Option Expiration for VZ 3/17/2023 Put $36.50","OEXP","1","",""
"3/17/2023","3/17/2023","3/20/2023","VZ","Option Expiration for VZ 3/17/2023 Call $39.50","OEXP","1","",""
"3/17/2023","3/17/2023","3/17/2023","","Transfer from Brokerage to Spending","XENT","","","($500.00)"
"3/17/2023","3/17/2023","3/20/2023","MU","MU 10/20/2023 Put $57.50","STO","1","$7.14","$713.98"
"3/17/2023","3/17/2023","3/20/2023","MU","MU 1/19/2024 Put $55.00","BTC","1","$7.09","($709.00)"
"3/17/2023","3/17/2023","3/20/2023","AAPL","AAPL 3/17/2023 Put $150.00","BTC","1","$0.03","($3.00)"
"3/16/2023","3/16/2023","3/16/2023","","Transfer from Brokerage to Spending","XENT","","","($100.00)"
"3/16/2023","3/16/2023","3/17/2023","NVDA","NVDA 3/17/2023 Put $230.00","BTC","1","$0.08","($8.00)"
"3/16/2023","3/16/2023","3/17/2023","AMD","AMD 3/17/2023 Put $82.00","BTC","1","$0.04","($4.00)"
"3/16/2023","3/16/2023","3/16/2023","","Transfer from Brokerage to Spending","XENT","","","($100.00)"
"3/14/2023","3/14/2023","3/16/2023","BA","Boeing
CUSIP: 097023105","Buy","0.10436","$207.55","($21.66)"
"3/13/2023","3/13/2023","3/13/2023","","Roundup Match - Transfer from Spending RH Firm to Brokerage","XENT_RWM","","","$10.00"
"3/13/2023","3/13/2023","3/13/2023","","Roundup - Transfer from Spending to Brokerage","XENT_RWR","","","$11.66"
"3/13/2023","3/13/2023","3/14/2023","VZ","VZ 3/17/2023 Put $36.50","STO","1","$0.29","$28.98"
"3/10/2023","3/10/2023","3/13/2023","MU","MU 7/21/2023 Put $57.50","BTC","1","$6.68","($668.00)"
"3/10/2023","3/10/2023","3/13/2023","MU","MU 1/19/2024 Put $55.00","STO","1","$7.66","$765.98"
"3/10/2023","3/10/2023","3/13/2023","AMD","AMD 3/10/2023 Put $82.00","BTC","1","$0.92","($92.00)"
"3/10/2023","3/10/2023","3/13/2023","AMD","AMD 3/17/2023 Put $82.00","STO","1","$2.60","$259.98"
"3/10/2023","3/10/2023","3/13/2023","NVDA","NVDA 3/10/2023 Put $235.00","BTC","1","$6.70","($670.00)"
"3/10/2023","3/10/2023","3/13/2023","NVDA","NVDA 3/17/2023 Put $230.00","STO","1","$7.65","$764.98"
"3/8/2023","3/8/2023","3/8/2023","","Transfer from Brokerage to Spending","XENT","","","($500.00)"
"3/8/2023","3/8/2023","3/9/2023","MU","MU 7/21/2023 Put $57.50","STO","1","$5.69","$568.98"
"3/8/2023","3/8/2023","3/9/2023","MU","MU 3/24/2023 Put $61.00","BTC","1","$5.06","($506.00)"
"3/7/2023","3/7/2023","3/9/2023","BA","Boeing
CUSIP: 097023105","Buy","0.051165","$211.31","($10.81)"
"3/7/2023","3/7/2023","3/9/2023","BA","Boeing
CUSIP: 097023105","Buy","0.000094","$211.31","($0.02)"
"3/6/2023","3/6/2023","3/6/2023","","Roundup Match - Transfer from Spending RH Firm to Brokerage","XENT_RWM","","","$2.17"
"3/6/2023","3/6/2023","3/6/2023","","Roundup - Transfer from Spending to Brokerage","XENT_RWR","","","$8.66"
"3/6/2023","3/6/2023","3/7/2023","VZ","VZ 3/17/2023 Call $39.50","STO","1","$0.19","$18.98"
"3/6/2023","3/6/2023","3/7/2023","VZ","VZ 3/10/2023 Call $39.00","BTC","1","$0.18","($18.00)"
"3/3/2023","3/3/2023","3/6/2023","VZ","VZ 3/10/2023 Call $39.00","STO","1","$0.11","$10.98"
"3/3/2023","3/3/2023","3/6/2023","VZ","VZ 3/3/2023 Call $39.50","BTC","1","$0.01","($1.00)"
"3/2/2023","3/2/2023","3/2/2023","","Transfer from Brokerage to Spending","XENT","","","($1,000.00)"
"3/1/2023","3/1/2023","3/2/2023","NVDA","NVDA 3/3/2023 Put $235.00","BTC","1","$8.79","($879.00)"
"3/1/2023","3/1/2023","3/2/2023","NVDA","NVDA 3/10/2023 Put $235.00","STO","1","$11.72","$1,171.98"
"3/1/2023","3/1/2023","3/2/2023","AMD","AMD 3/10/2023 Put $82.00","STO","1","$3.78","$377.98"
"3/1/2023","3/1/2023","3/2/2023","AMD","AMD 3/3/2023 Put $82.00","BTC","1","$2.90","($290.00)"
"2/28/2023","2/28/2023","3/1/2023","AMZN","AMZN 3/31/2023 Put $104.00","BTC","2","$11.10","($2,220.00)"
"2/28/2023","2/28/2023","3/1/2023","AMZN","AMZN 8/18/2023 Put $100.00","STO","2","$12.20","$2,439.97"
"2/28/2023","2/28/2023","3/1/2023","VZ","VZ 3/3/2023 Call $39.50","STO","1","$0.06","$5.98"
"2/28/2023","2/28/2023","3/2/2023","BA","Boeing
CUSIP: 097023105","Buy","0.059203","$201.00","($11.90)"
"2/27/2023","2/27/2023","2/27/2023","","Roundup Match - Transfer from Spending RH Firm to Brokerage","XENT_RWM","","","$2.38"
"2/27/2023","2/27/2023","2/27/2023","","Roundup - Transfer from Spending to Brokerage","XENT_RWR","","","$9.52"
"2/24/2023","2/24/2023","2/27/2023","CTRA","Option Expiration for CTRA 2/24/2023 Put $23.00","OEXP","1","",""
"2/24/2023","2/24/2023","2/24/2023","","ACH Deposit","ACH","","","$1,000.00"
"2/24/2023","2/24/2023","2/24/2023","","Transfer from Brokerage to Spending","XENT","","","($500.00)"
"2/24/2023","2/24/2023","2/27/2023","NVDA","NVDA 3/3/2023 Put $235.00","STO","1","$8.50","$849.97"
"2/24/2023","2/24/2023","2/27/2023","NVDA","NVDA 2/24/2023 Put $235.00","BTC","1","$4.50","($450.00)"
"2/23/2023","2/23/2023","2/24/2023","NVDA","NVDA 2/24/2023 Put $235.00","STO","1","$6.45","$644.97"
"2/23/2023","2/23/2023","2/24/2023","NVDA","NVDA 3/10/2023 Put $220.00","BTC","1","$5.45","($545.00)"
"2/22/2023","2/22/2023","2/23/2023","AAPL","AAPL 2/24/2023 Put $152.50","BTC","1","$5.32","($532.00)"
"2/22/2023","2/22/2023","2/23/2023","AAPL","AAPL 3/17/2023 Put $150.00","STO","1","$5.55","$554.97"
